content,sentiment
@RachelLock22 tell me about!!! after tomorrow to the 24th i have like 12 hours of testing!!!  i cant do this anymore!!!! lol,3
@rachelongkili a walk in the clouds; sweet november; lake house.,1
@RachelxVacancy hi 80th fallower,1
@rachikus thankyou,0
@rachky @taltalush Yes. I am secure in my masculinity.,0
@rachmurrayX  were do you  work??,0
@rachyzilla still haven't been to the infamous liverpool store  my manager helped set it up said it's awesome (y),1
"@RacoonResidue (But they're the awesome quotes, not the corney ones!  )P",0
"@RacoonResidue (But they're the awesome quotes, not the corney ones!  )P",0
@racquel_xx i'm just about to start the second one  theres only two up yeah?,1
@racstar you got that right  LMAO,1
@raczilla nice beta for easports still no news on the online for madden,1
@Raderr but yeah i like purple maybe thats why!! ;)  :p :d,1
@radha_ Oh please mark all toe tweets with #toe. @fossiloflife is trying to make trening topic out of #toe,0
@radha_ They were some nice Pics you have kept  there.. you seem to carry your Cam around along with you..,0
"@radinov BAH, you'be made me all hungry now",0
@radioclash Ich will auch zu Pinkpop,0
@Rae4OSU where ya at girlie...haven't heard from you in a while  missing your cheery disposition...LOL,1
@RaeBoz I do! But I have to go to a dang wedding in madison,1
@Raehole @melissahope did you ladies see ghost of girlfriends past? i really liked it! &amp; would totally see it again if  u haven't,1
@RaemonVip  I will. tell him I said happy birthday tomorrow too. is you talking about raymond?,0
@raenewman you called me? didn't get that.  nest time for sure. maybe i'll come to LA soon. i hella wana go to Disneyland.,1
@raerobinson it was just the handle tg,0
@rafealAnthem http://www.CultureShockMag.com  shoutz 2 @DeeJaySchemes the mix on the site is gonna b nervvoouuss,2
@rafealAnthem yes i am and i was ready to go when i got here. ugh  and its sooo pretty outside..,2
@rafikakikukeko of couuuurse fika  i'll pray thes best for you then.,1
@ragazza_matta take my &quot;how well do you know me&quot; quiz!! i made one the other day... no one took it yet  i put pics from yday on fb xx,1
@Raging_D_RTR @CrimsonHotMess I'm for CHANGE and EQUALITY #SemST,0
"@rahsheen alright, I'll let you slide on that one",0
@rahulgoyal1986 I do have one coloured one on my leg.  Its a butterfly filled with colour!  x,0
@rahulgoyal1986 Thank you.  I love my tattoos they are all very special to me xx My feet ones are beautiful  xx,1
"@rahulgoyal1986 Well I will be making beds, creating noise &amp; cleaning cleaning all day long.  With music &amp; a smile  x",0
"@RainbowAnne  Well, it was a nice thought while it lasted. Maybe he'll leave properly next time *crosses fingers*",2
@Rainbowcentre No  sadly its not  bit disappointed will try again later see if i change my mind,2
@Rainbowcentre No  sadly its not  bit disappointed will try again later see if i change my mind,2
@RainbowEagle Yeah I replied!! I meant to take a photo of my drink but I was laaazy and didnt'  x,1
@rainbowmonkeys_ that is not even a question. when/when is the question,0
@rainbowmonkeys_ that is not even a question. when/when is the question,0
@RainbowSuicide SHOW ME SHOW ME!!!,1
@RaineRomano yay for bj and lorraine amd their baby! hahaha,1
"@rainnwilson E.L.O.  wow, brings back so many happy memories.  LOVE this band!..and yes, I know I'm showing my age but I don't care",1
@rainstopper have a lok at EF too! they are jummy,1
@rainstormiee Thank you.,1
@RainyCityLove I like that  Tehe x,0
@RainyCityLove I like that  Tehe x,0
"@RainyCityLove Oui, I figured that since its a day off, I'd better start brushing up on my french; so far I have learnt Bonjour and Oui",0
@RajaSen Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho,0
@RajaSen Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho,0
@Rajkumari22 o snapppp look who i found on twitter lollll,1
@rajrikhy Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
@rajtilak thanks for the followfriday promo.,1
"@rakka oh no, you're gonna have to break up w/your ups guy when you move",2
@ralfrottmann thank`s ... See? now I`m back on smiling,1
@ralphp eagerly anticipating twitpics,1
"@RAM0018 @joanwalsh @Salon @BreeNewsome @chrislhayes Without the blacks and minority voters? NO, Won't happen! #SemST",0
@Rambleredhead I think I'd be like Phoebe's mom on friends - Stop the movie before the sad part.,0
@RamEsRock  rompes mis ilusiones con lo de thrasher haha,1
"@ramin987 Aha both same length, touche",0
@ramtops the recession. her hotel are restructuring how the accounts are done. adds a bit more pressure in the short term but we'll cope,0
@randiellen03 Nofair! My BK only had Uhura and Nero left.,2
"@random_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS",3
@randomblonde Sounds like me,0
@randomblonde Sounds like me,0
@randyprine @fabiaceae They know they're going to lose to HRC so they keep trying! #SemST,0
@Ranronjon why did u copy wot i wrote //hmm,0
@RaNTeLLDaT I KNO I SHOULDA CAME,0
@Rapetzel Haha! Thanks! It's the inane grin from grading. Some students have been really fascinating this semester,1
@RaptheRenegade all good! Take a rest,1
@RaptorsForum Sigh... you know I am...,2
@RareCandy I wanna go but my car not here...,2
@rasga Yep: http://bit.ly/15yyId  We go there for Christmas treats!,1
@RashadHouston @DreamWorthy I love your tweets... Your sweet,1
@RASHIDIAN Come hang out wif meeee,1
@RASHIDIAN Come hang out wif meeee,1
@rasmuskl @rwj_defcon1 I gather you guys continued the drinking after I left?,0
@rasmuskl @rwj_defcon1 I gather you guys continued the drinking after I left?,0
@RaspberryHatter  aw. that sounds amazing  But I think I have work. Thank you for inviting me though,2
@rastin Nope I am in Coquitlam,0
@ravefamous who will we make fun  of?!?!,1
"@ravegabe If you do, I'm sure you'll enjoy",0
"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.",2
"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.",2
@ravenbeauty78 Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??,0
"@RavenLaR S'ok, trying to plot alternatives as we speak *sigh*",2
"@ravenousraven check out her new song &quot;sentimental, wat-a-joke-ental&quot; she's a fren  www.last.fm/music/marple+meg",0
"@RavenousReader BTW, thanks for the gifts.  I'm wearing my shirt, having a dunker and Apple loved that chicken soup; just what she needed!",1
"@RAVERJONO good, good.  what could it be then? :o",1
"@RAVERJONO good, good.  what could it be then? :o",1
@RaviKapoor Thanks! It was really fun to do. I do love those 60s romances/comedies (though that one could have used more comedy IMO).,0
"@RawHealer hey there keeping me healthy sister  nice to see you, have a great day",1
"@rawkinalien0917 i smell 'selos'. hihi  kidding. Uh, tsokay i guess. ;;) Pero diba.. FAITHFUL .. LOYAL.. )",0
"@rawr_333 Yeah.    I couldn't call my Dad, Mom, or brother either.  Mom = On the phone.  Dad = Phone card expired.  Brother = At work.",2
@rawrgoesaimee Ah bibisita ka kina GQ bukas o  sasama ka sa Rushers EB? I won't be able to visit Jumpstart tom coz I have something to do,2
@rawrgoesaimee Ah bibisita ka kina GQ bukas o  sasama ka sa Rushers EB? I won't be able to visit Jumpstart tom coz I have something to do,2
@Rawrrgasmic I must agree I do like blackberries!,1
@Rawrrgasmic it's a dreary monday morning and I slept like crap...give me a break...,2
@rawrrxsteffie yeah quite a few kids in my school got swine flu. they only close down the school if its 30 kids or more,0
@rayamartin http://twitpic.com/4wlpv - whooooooooooooa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!,1
@rayrayyyyy &quot;now or never&quot; makes me cry everytime  lol.,1
@raytoro It's fantastic how much you're keeping in touch with fans  I know I'm only one of many who appreciates it. Have fun recording!,1
@raytoro just kick their asses and call it a day.,1
@rayvinhsu welcome to win 7. I am sure you will like the new OS but if you have any issues do feel free to ask,0
"@Rayyychell  Jane Austen's books!,    Pride and Prejudice &amp; Emma are great!!, Also  Northanger Abbey!",1
@raZeiger i think @taylorswift13 missed me tooo,1
@razitul ya. i was suffering the whole day yesterday. met dentist and feel a bit better. i still look like rocky balboa though,2
@razitul ya. i was suffering the whole day yesterday. met dentist and feel a bit better. i still look like rocky balboa though,2
"@razorbackrandy If I am... so are U, my friend.  HA!  But the thing is... WE make old look GOOD!",1
@razzbingo britain is shit,3
@rbmartin oh it just takes me after i sign in to an error page,1
"@rbmartin yeh, i knew wot i meant...kinda!! lol seems to be alot of radio bods on here....i've lost count",1
"@rbmartin yeh, i knew wot i meant...kinda!! lol seems to be alot of radio bods on here....i've lost count",1
@rbtlshow really enjoyed the podcast with @jasonsantamaria This was my 1st time listenening to the show. Will def listen from now on,1
@rcf89 you have GH:WT? i hate you! i &quot;got&quot; it but it was DVD9  and i need it now the drums are being sold separately,1
@Rckstar53 Why I gotta be all that?... I sad now,2
@Rckstar53 Why I gotta be all that?... I sad now,2
"@RClapham Well we'll have to organize one for when you can get down, can't guarantee no oldies though",1
@Rcss Me too,0
@rdelizo35 nothing just trying to keep up with a 9 week old kitten LOL.  She's full of piss and vinegar this morning.,1
"@rdkpickle For the movie, but maybe I am just a little awesome.",0
@rdmagnum guess Ill drive it back nine hours,0
"@rdougan I wish I was! well, for the past hour I have been. But before that I was in bed. Proper migraine!",2
"@reaching4amomnt it'll be close, but hopefully they can figure it out  they'll be eating nothing but those cookies for the week tho.",1
"@reactiveretro yeah i agree, he was the best! aww why did he leeaave??",2
@reags_ that's why twitter rocks!,1
@RealAudreyKitch   awh why you there?,0
@RealAudreyKitch i'd seriously kill for a bath the now.  but we only have a shower cubicle. I miss bubble baths!,2
"@RealBillBailey Bill, absolutely fantastic programme. Loved the 'cow bell' bit towards the end.",1
@RealBillBailey Cool show last night had me in fits,1
@RealBillBailey Cool show last night had me in fits,1
"@RealBillBailey good moring mr bailey, it is my birthday today",1
"@RealBillBailey haven't read that book, but heard of it. Feed, spay, love is a great motto for pet owners  although there is more involved",1
"@RealBillBailey it really made my night. infact, it made my weekend! well done.",1
@RealBillBailey morning Bill,0
"@RealBillBailey Thanks for the headsup re: tour, just booked 4 tickets for the Palace on 20th June",0
"@RealBillBailey Thanks for the headsup re: tour, just booked 4 tickets for the Palace on 20th June",0
@RealBlackWidow But but I dun wanna,2
@RealBlackWidow But but I dun wanna,2
"@realchrissystar we'll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",1
"@realchrissystar we'll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",1
@REALConformist Because of the new #Kirk. That's why. Because of the new #Kirk.,0
@REALConformist I loveeee cashis  ms. Jenkins is my shitttt!!!,1
@REALConformist I loveeee cashis  ms. Jenkins is my shitttt!!!,1
"@realdawnsummers haha, because I'm at &quot;work&quot; and can't read anything",2
"@realdawnsummers haha, because I'm at &quot;work&quot; and can't read anything",2
"@realDonaldTrump ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016 #SemST",0
@realDonaldTrump @MalachiNorris lol!!!!  That is one of the funniest things I've heard in a while!!!!  #SemST,1
